session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
3pm,FALSE,1,17,8,K5tG4Dk4B8zAREoLz,KDajqFq67D4HmjgFi,1,1,5,46.263,2.279
3pm,FALSE,1,17,9,K5tG4Dk4B8zAREoLz,KDajqFq67D4HmjgFi,1,1,5,52.811,3.537
3pm,FALSE,1,17,9,K5tG4Dk4B8zAREoLz,KMjaB4v47Fwffqriy,1,1,5,51.267,1.993
3pm,FALSE,1,17,10,K5tG4Dk4B8zAREoLz,KMjaB4v47Fwffqriy,1,0,1,59.791,2.734
3pm,FALSE,1,17,10,K5tG4Dk4B8zAREoLz,KDajqFq67D4HmjgFi,0,1,7,59.662,2.605
3pm,FALSE,1,17,1,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,6.403,6.413
3pm,FALSE,1,17,1,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,5.606,5.616
3pm,FALSE,1,17,2,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,10.209,1.054
3pm,FALSE,1,17,2,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,10.464,1.309
3pm,FALSE,1,17,3,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,15.011,1.156
3pm,FALSE,1,17,3,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,14.713,0.858
3pm,FALSE,1,17,4,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,19.69,1.013
3pm,FALSE,1,17,4,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,19.842,1.165
3pm,FALSE,1,17,5,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,25.21,1.299
3pm,FALSE,1,17,5,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,24.841,0.93
3pm,FALSE,1,17,6,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,31.706,2.244
3pm,FALSE,1,17,6,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,30.385,0.923
3pm,FALSE,1,17,7,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,39.15,2.003
3pm,FALSE,1,17,7,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,38.131,0.984
3pm,FALSE,1,17,8,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,1,5,43.772,1.468
3pm,FALSE,1,17,8,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,1,1,5,43.251,0.947
3pm,FALSE,1,17,9,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,1,0,1,49.281,0.822
3pm,FALSE,1,17,9,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,0,1,7,50.024,1.565
3pm,FALSE,1,17,10,upzmuHNftZijnhqCQ,6ucqMrmoxqof8DKEd,0,0,3,54.664,0.991
3pm,FALSE,1,17,10,upzmuHNftZijnhqCQ,6LhxgMZpkBtWu5S2E,0,0,3,54.884,1.211
3pm,FALSE,1,17,1,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,5.952,5.97
3pm,FALSE,1,17,1,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,6.092,6.11
3pm,FALSE,1,17,2,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,10.749,1.827
3pm,FALSE,1,17,2,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,10.243,1.321
3pm,FALSE,1,17,3,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,15.761,2.136
3pm,FALSE,1,17,3,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,15.01,1.385
3pm,FALSE,1,17,4,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,20.759,1.423
3pm,FALSE,1,17,4,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,20.761,1.425
3pm,FALSE,1,17,5,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,25.074,1.028
3pm,FALSE,1,17,5,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,26.804,2.758
3pm,FALSE,1,17,6,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,32.755,1.053
3pm,FALSE,1,17,6,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,33.454,1.752
3pm,FALSE,1,17,7,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,39.632,1.344
3pm,FALSE,1,17,7,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,39.242,0.954
3pm,FALSE,1,17,8,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,45.774,3.017
3pm,FALSE,1,17,8,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,44.744,1.987
3pm,FALSE,1,17,9,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,1,1,5,50.767,1.556
3pm,FALSE,1,17,9,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,1,5,50.925,1.714
3pm,FALSE,1,17,10,AFfepqpQKy89KEnJG,m2qCcsBQ5PodLDdSa,1,0,1,56.441,1.857
3pm,FALSE,1,17,10,AFfepqpQKy89KEnJG,aWrQZTZhJncc26wvP,0,1,7,56.963,2.379
3pm,FALSE,1,17,1,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,6.083,6.097
3pm,FALSE,1,17,1,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,21.944,21.958
3pm,FALSE,1,17,2,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,28,1.804
3pm,FALSE,1,17,2,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,28.074,1.878
3pm,FALSE,1,17,3,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,37.457,4.636
3pm,FALSE,1,17,3,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,36.104,3.283
3pm,FALSE,1,17,4,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,52.185,11.328
3pm,FALSE,1,17,4,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,45.286,4.429
3pm,FALSE,1,17,5,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,63.023,5.674
3pm,FALSE,1,17,5,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,62.548,5.199
3pm,FALSE,1,17,6,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,67.483,0.533
3pm,FALSE,1,17,6,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,68.107,1.157
3pm,FALSE,1,17,7,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,69.973,1.287
3pm,FALSE,1,17,7,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,70.496,1.81
3pm,FALSE,1,17,8,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,76.101,4.988
3pm,FALSE,1,17,8,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,72.333,1.22
3pm,FALSE,1,17,9,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,1,5,77.015,0.066
3pm,FALSE,1,17,9,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,1,1,5,78.384,1.435
3pm,FALSE,1,17,10,usaLXtR39uBavsmKo,WCs6DEo3ieusQdkRB,1,0,1,79.954,1.426
3pm,FALSE,1,17,10,usaLXtR39uBavsmKo,8MA6Hc3GAcbHz3R6A,0,1,7,80.252,1.724
3pm,TRUE,1,17,1,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,1,0,1,6.797,6.816
3pm,FALSE,1,17,1,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,1,7,52.188,52.207
3pm,TRUE,1,17,2,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,1,1,5,59.341,2.014
3pm,FALSE,1,17,2,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,1,1,5,58.896,1.569
3pm,TRUE,1,17,3,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,1,0,1,83.209,19.726
3pm,FALSE,1,17,3,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,1,7,79.974,16.491
3pm,FALSE,1,17,4,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,0,3,104.093,20.764
3pm,TRUE,1,17,4,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,0,0,3,84.999,1.67
3pm,TRUE,1,17,5,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,0,1,7,111.694,7.473
3pm,FALSE,1,17,5,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,1,0,1,106.188,1.967
3pm,FALSE,1,17,6,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,0,3,113.717,1.909
3pm,TRUE,1,17,6,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,0,0,3,114.007,2.199
3pm,TRUE,1,17,7,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,0,0,3,115.774,1.65
3pm,FALSE,1,17,7,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,0,3,119.064,4.94
3pm,FALSE,1,17,8,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,0,3,120.075,0.893
3pm,TRUE,1,17,8,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,0,0,3,121.665,2.483
3pm,TRUE,1,17,9,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,0,0,3,123.182,1.385
3pm,FALSE,1,17,9,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,0,3,123.038,1.241
3pm,TRUE,1,17,10,ed3EM4XwRBLtuSMrN,4TKR4fMe232m8KrRp,0,0,3,126.835,2.02
3pm,FALSE,1,17,10,ed3EM4XwRBLtuSMrN,C3pmKynLhdJMGdwf9,0,0,3,125.573,0.758
3pm,FALSE,1,17,1,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,1,1,5,6.638,6.65
3pm,FALSE,1,17,1,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,1,1,5,6.739,6.751
3pm,FALSE,1,17,2,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,1,1,5,12.161,3.728
3pm,FALSE,1,17,2,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,1,1,5,10.196,1.763
3pm,FALSE,1,17,3,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,1,1,5,17.685,2.045
3pm,FALSE,1,17,3,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,1,1,5,17.855,2.215
3pm,FALSE,1,17,4,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,0,1,7,23.839,1.773
3pm,FALSE,1,17,4,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,1,0,1,24.643,2.577
3pm,FALSE,1,17,5,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,0,0,3,30.58,1.892
3pm,FALSE,1,17,5,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,0,0,3,31.638,2.95
3pm,FALSE,1,17,6,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,0,0,3,38.213,1.556
3pm,FALSE,1,17,6,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,0,0,3,38.985,2.328
3pm,FALSE,1,17,7,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,0,0,3,45.163,2.538
3pm,FALSE,1,17,7,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,0,0,3,44.645,2.02
3pm,FALSE,1,17,8,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,0,0,3,50.644,1.745
3pm,FALSE,1,17,8,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,0,0,3,50.201,1.302
3pm,FALSE,1,17,9,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,0,0,3,57.631,2.996
3pm,FALSE,1,17,9,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,0,0,3,56.651,2.016
3pm,FALSE,1,17,10,XwsXjKfMkCt9Xh8zs,XTHWWFs9M9DnbR62K,0,0,3,64.75,1.815
3pm,FALSE,1,17,10,XwsXjKfMkCt9Xh8zs,t5q8PtjTJ5tBCCA48,0,0,3,64.678,1.743
3pm,FALSE,1,17,1,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,4.709,4.73
3pm,FALSE,1,17,1,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,4.49,4.511
3pm,FALSE,1,17,2,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,9.492,2.094
3pm,FALSE,1,17,2,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,9.453,2.055
3pm,FALSE,1,17,3,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,13.54,0.849
3pm,FALSE,1,17,3,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,13.605,0.914
3pm,FALSE,1,17,4,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,18.365,1.223
3pm,FALSE,1,17,4,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,18.466,1.324
3pm,FALSE,1,17,5,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,23.463,1.07
3pm,FALSE,1,17,5,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,23.358,0.965
3pm,FALSE,1,17,6,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,28.528,0.981
3pm,FALSE,1,17,6,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,28.67,1.123
3pm,FALSE,1,17,7,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,34.467,1.336
3pm,FALSE,1,17,7,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,34.462,1.331
3pm,FALSE,1,17,8,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,39.175,1.243
3pm,FALSE,1,17,8,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,38.706,0.774
3pm,FALSE,1,17,9,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,1,1,5,44.477,1.548
3pm,FALSE,1,17,9,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,1,1,5,43.885,0.956
3pm,FALSE,1,17,10,7Q7EuvsuTSDNo66oa,dDovRtfoCyNLTLn7L,0,0,3,49.75,1.476
3pm,FALSE,1,17,10,7Q7EuvsuTSDNo66oa,gEZaFShQ8eoR2BRAt,0,0,3,49.473,1.199
3pm,FALSE,1,17,1,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,1,5,6.314,6.332
3pm,FALSE,1,17,1,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,1,1,5,6.751,6.769
3pm,FALSE,1,17,2,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,1,1,5,11.304,2.956
3pm,FALSE,1,17,2,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,1,5,9.507,1.159
3pm,FALSE,1,17,3,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,1,1,5,17.719,3.407
3pm,FALSE,1,17,3,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,1,5,16.309,1.997
3pm,FALSE,1,17,4,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,1,5,22.58,0.697
3pm,FALSE,1,17,4,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,1,1,5,24.567,2.684
3pm,FALSE,1,17,5,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,1,5,31.31,1.302
3pm,FALSE,1,17,5,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,1,1,5,36.336,6.328
3pm,FALSE,1,17,6,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,1,1,5,41.852,1.973
3pm,FALSE,1,17,6,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,1,5,40.524,0.645
3pm,FALSE,1,17,7,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,0,1,47.584,1.266
3pm,FALSE,1,17,7,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,0,1,7,49.317,2.999
3pm,FALSE,1,17,8,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,1,0,1,53.644,1.325
3pm,FALSE,1,17,8,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,0,1,7,56.326,4.007
3pm,FALSE,1,17,9,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,0,0,3,63.731,1.59
3pm,FALSE,1,17,9,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,0,0,3,64.589,2.448
3pm,FALSE,1,17,10,eHgv7P6rQLSW96WLx,Lb3ehSYefBwcE58qa,0,0,3,69.865,2.612
3pm,FALSE,1,17,10,eHgv7P6rQLSW96WLx,7u66LoLjAZqH5GbfN,0,0,3,74.32,7.067
3pm,FALSE,1,17,1,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,9.958,9.972
3pm,FALSE,1,17,1,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,4.415,4.429
3pm,FALSE,1,17,2,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,14.16,1.02
3pm,FALSE,1,17,2,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,14.175,1.035
3pm,FALSE,1,17,3,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,19.34,1.368
3pm,FALSE,1,17,3,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,19.368,1.396
3pm,FALSE,1,17,4,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,24.138,1.178
3pm,FALSE,1,17,4,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,24.141,1.181
3pm,FALSE,1,17,5,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,29.184,1.105
3pm,FALSE,1,17,5,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,29.185,1.106
3pm,FALSE,1,17,6,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,34.576,1.163
3pm,FALSE,1,17,6,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,34.227,0.814
3pm,FALSE,1,17,7,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,39.708,1.815
3pm,FALSE,1,17,7,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,38.816,0.923
3pm,FALSE,1,17,8,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,44.138,1.294
3pm,FALSE,1,17,8,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,44.142,1.298
3pm,FALSE,1,17,9,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,1,1,5,49.14,1.311
3pm,FALSE,1,17,9,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,1,1,5,49.706,1.877
3pm,FALSE,1,17,10,3qhqDk6XyRA95HgC6,tzL2T9dTkXA87Wgjj,0,0,3,55.125,1.704
3pm,FALSE,1,17,10,3qhqDk6XyRA95HgC6,WYXQudKcy8KMRqPQF,0,0,3,54.945,1.524
3pm,FALSE,1,17,1,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,6.695,6.705
3pm,FALSE,1,17,1,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,4.953,4.963
3pm,FALSE,1,17,2,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,11.539,2.564
3pm,FALSE,1,17,2,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,11.369,2.394
3pm,FALSE,1,17,3,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,20.985,5.874
3pm,FALSE,1,17,3,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,17.21,2.099
3pm,FALSE,1,17,4,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,29.032,3.052
3pm,FALSE,1,17,4,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,27.368,1.388
3pm,FALSE,1,17,5,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,35.393,2.381
3pm,FALSE,1,17,5,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,41.894,8.882
3pm,FALSE,1,17,6,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,48.998,2.541
3pm,FALSE,1,17,6,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,59.976,13.519
3pm,FALSE,1,17,7,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,65.148,1.9
3pm,FALSE,1,17,7,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,66.331,3.083
3pm,FALSE,1,17,8,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,1,1,5,69.058,1.45
3pm,FALSE,1,17,8,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,1,1,5,69.663,2.055
3pm,FALSE,1,17,9,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,0,0,3,72.746,1.753
3pm,FALSE,1,17,9,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,0,0,3,71.26,0.267
3pm,FALSE,1,17,10,avz5HtfswxsiAWSHJ,ZDsXeXNyYGrPrWv85,0,0,3,75.989,3.121
3pm,FALSE,1,17,10,avz5HtfswxsiAWSHJ,Ra7AoE9MgzhRNNyqm,0,0,3,74.885,2.017
3pm,FALSE,1,18,1,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,6.927,6.954
3pm,TRUE,1,18,1,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,7.344,7.371
3pm,FALSE,1,18,2,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,9.245,1.1
3pm,TRUE,1,18,2,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,19.95,11.805
3pm,FALSE,1,18,3,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,24.954,1.659
3pm,TRUE,1,18,3,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,27.944,4.649
3pm,FALSE,1,18,4,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,32.95,1.474
3pm,TRUE,1,18,4,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,51.227,19.751
3pm,TRUE,1,18,5,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,58.129,2.158
3pm,FALSE,1,18,5,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,56.696,0.725
3pm,TRUE,1,18,6,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,80.085,15.023
3pm,FALSE,1,18,6,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,66.223,1.161
3pm,FALSE,1,18,7,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,82.945,1.326
3pm,TRUE,1,18,7,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,87.602,5.983
3pm,FALSE,1,18,8,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,1,1,5,88.841,0.88
3pm,TRUE,1,18,8,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,1,5,89.922,1.961
3pm,FALSE,1,18,9,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,0,1,7,91.05,0.945
3pm,TRUE,1,18,9,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,1,0,1,91.574,1.469
3pm,TRUE,1,18,10,nwijzRnuJ9pTTBZJ5,HcEWQutubZqAdwxt5,0,0,3,93.753,2.06
3pm,FALSE,1,18,10,nwijzRnuJ9pTTBZJ5,gEZaFShQ8eoR2BRAt,0,0,3,92.515,0.822
3pm,FALSE,1,18,1,6ZsE6spDNj9gvjre5,ZDsXeXNyYGrPrWv85,1,1,5,10.698,10.735
3pm,FALSE,1,18,1,6ZsE6spDNj9gvjre5,uNhSECqzFXeszatS6,1,1,5,5.943,5.98
3pm,FALSE,1,18,2,6ZsE6spDNj9gvjre5,uNhSECqzFXeszatS6,1,1,5,13.146,1.004
3pm,FALSE,1,18,2,6ZsE6spDNj9gvjre5,ZDsXeXNyYGrPrWv85,1,1,5,16.849,4.707
3pm,FALSE,1,18,3,6ZsE6spDNj9gvjre5,uNhSECqzFXeszatS6,1,1,5,21.476,1.731
3pm,FALSE,1,18,3,6ZsE6spDNj9gvjre5,ZDsXeXNyYGrPrWv85,1,1,5,23.39,3.645
3pm,FALSE,1,18,4,6ZsE6spDNj9gvjre5,ZDsXeXNyYGrPrWv85,1,1,5,28.586,1.539
3pm,FALSE,1,18,4,6ZsE6spDNj9gvjre5,uNhSECqzFXeszatS6,1,1,5,28.142,1.095
3pm,FALSE,1,18,5,6ZsE6spDNj9gvjre5,uNhSECqzFXeszatS6,1,1,5,34.754,2.011
3pm,FALSE,1,18,5,6ZsE6spDNj9gvjre5,ZDsXeXNyYGrPrWv85,1,1,5,34.758,2.015
3pm,FALSE,1,18,6,6ZsE6spDNj9gvjre5,uNhSECqzFXeszatS6,1,1,5,40.797,0.924
3pm,FALSE,1,18,6,6ZsE6spDNj9gvjre5,ZDsXeXNyYGrPrWv85,1,1,5,41.711,1.838
3pm,FALSE,1,18,7,6ZsE6spDNj9gvjre5,ZDsXeXNyYGrPrWv85,1,1,5,48.594,2.823
3pm,FALSE,1,18,7,6ZsE6spDNj9gvjre5,uNhSECqzFXeszatS6,1,1,5,50.564,4.793
