,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
174096,1pm,True,10,1,8,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,33.731,1.996
174097,1pm,False,10,1,8,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,31.84,0.105
174098,1pm,False,10,1,9,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,36.754,1.163
174099,1pm,True,10,1,9,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,37.247,1.656
174100,1pm,False,10,1,10,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,41.0,0.9790000000000001
174101,1pm,True,10,1,10,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,41.75,1.729
174102,1pm,False,10,1,1,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,6.577000000000001,6.5920000000000005
174103,1pm,False,10,1,1,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,13.587,13.602
174104,1pm,False,10,1,2,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,16.572,1.5590000000000002
174105,1pm,False,10,1,2,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,17.279,2.266
174106,1pm,False,10,1,3,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,20.307000000000002,0.809
174107,1pm,False,10,1,3,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,21.578000000000003,2.08
174108,1pm,False,10,1,4,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,24.688000000000002,1.1159999999999999
174109,1pm,False,10,1,4,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,24.862,1.29
